time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
15.80339253;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.80412891;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.80486529;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.80560166;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.80633804;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.80707441;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.80781079;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.80854717;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.80928354;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81001992;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81075629;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81149267;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81222905;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81296542;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8137018;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81443818;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81517455;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81591093;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.8166473;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81738368;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81812006;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81885643;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.81959281;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82032918;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82106556;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82180194;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82253831;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
15.82327469;1;0;0;0;0;0;0;0;0;624.69;608.6;587.8;
