time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
0.1851039982;1;0;0;0;0;0;0;0;0;609.2;601.94;587.79;
0.1871509003;1;0;0;0;0;0;0;0;0;609.44;602.07;587.8;
0.1891821256;1;0;0;0;0;0;0;0;0;609.68;602.2;587.79;
0.191197909;1;0;0;0;0;0;0;0;0;609.93;602.33;587.79;
0.1932021595;1;0;0;0;0;0;0;0;0;610.18;602.47;587.79;
0.195199064;1;0;0;0;0;0;0;0;0;610.43;602.6;587.79;
0.1971910999;1;0;0;0;0;0;0;0;0;610.68;602.73;587.79;
0.1991803063;1;0;0;0;0;0;0;0;0;610.93;602.87;587.79;
0.201167899;1;0;0;0;0;0;0;0;0;611.18;602.99;587.79;
0.2031538804;1;0;0;0;0;0;0;0;0;611.43;603.12;587.79;
0.2051382527;1;0;0;0;0;0;0;0;0;611.68;603.25;587.79;
0.2071210182;1;0;0;0;0;0;0;0;0;611.93;603.38;587.79;
0.2091021793;1;0;0;0;0;0;0;0;0;612.17;603.5;587.79;
0.2110817381;1;0;0;0;0;0;0;0;0;612.42;603.63;587.79;
0.2130596969;1;0;0;0;0;0;0;0;0;612.66;603.75;587.79;
0.215035659;1;0;0;0;0;0;0;0;0;612.9;603.87;587.79;
0.2170100263;1;0;0;0;0;0;0;0;0;613.14;603.99;587.79;
0.2189824033;1;0;0;0;0;0;0;0;0;613.38;604.11;587.79;
0.2209527936;1;0;0;0;0;0;0;0;0;613.62;604.23;587.79;
0.2229212009;1;0;0;0;0;0;0;0;0;613.86;604.35;587.8;
0.2248880242;1;0;0;0;0;0;0;0;0;614.09;604.46;587.8;
0.2268528709;1;0;0;0;0;0;0;0;0;614.33;604.58;587.8;
0.2288157443;1;0;0;0;0;0;0;0;0;614.56;604.69;587.8;
0.2307766483;1;0;0;0;0;0;0;0;0;614.79;604.8;587.8;
0.2327355862;1;0;0;0;0;0;0;0;0;615.02;604.92;587.8;
0.2346925616;1;0;0;0;0;0;0;0;0;615.25;605.03;587.8;
0.2366475781;1;0;0;0;0;0;0;0;0;615.48;605.14;587.8;
0.2386006392;1;0;0;0;0;0;0;0;0;615.7;605.25;587.8;
0.2405517484;1;0;0;0;0;0;0;0;0;615.93;605.35;587.8;
0.2425009092;1;0;0;0;0;0;0;0;0;616.15;605.46;587.8;
0.2444481252;1;0;0;0;0;0;0;0;0;616.38;605.57;587.8;
0.2463933997;1;0;0;0;0;0;0;0;0;616.6;605.67;587.8;
0.2483367364;1;0;0;0;0;0;0;0;0;616.82;605.78;587.8;
0.2502785252;1;0;0;0;0;0;0;0;0;617.04;605.88;587.8;
0.2522183822;1;0;0;0;0;0;0;0;0;617.26;605.98;587.8;
0.254156311;1;0;0;0;0;0;0;0;0;617.49;606.08;587.8;
0.2560926995;1;0;0;0;0;0;0;0;0;617.71;606.18;587.8;
0.2580271659;1;0;0;0;0;0;0;0;0;617.93;606.28;587.8;
0.2599600971;1;0;0;0;0;0;0;0;0;618.15;606.38;587.8;
0.261891495;1;0;0;0;0;0;0;0;0;618.37;606.47;587.8;
0.2638213619;1;0;0;0;0;0;0;0;0;618.59;606.57;587.8;
0.2657497;1;0;0;0;0;0;0;0;0;618.81;606.66;587.8;
0.2676761299;1;0;0;0;0;0;0;0;0;619.04;606.76;587.8;
0.2696010357;1;0;0;0;0;0;0;0;0;619.26;606.85;587.8;
0.2715247998;1;0;0;0;0;0;0;0;0;619.48;606.94;587.8;
0.2734470435;1;0;0;0;0;0;0;0;0;619.7;607.03;587.8;
0.2753677688;1;0;0;0;0;0;0;0;0;619.92;607.12;587.8;
0.2772869778;1;0;0;0;0;0;0;0;0;620.14;607.21;587.8;
0.2792046727;1;0;0;0;0;0;0;0;0;620.36;607.3;587.8;
0.2811204779;1;0;0;0;0;0;0;0;0;620.57;607.39;587.8;
0.2830336431;1;0;0;0;0;0;0;0;0;620.79;607.48;587.8;
0.2849437997;1;0;0;0;0;0;0;0;0;621;607.56;587.8;
0.286850582;1;0;0;0;0;0;0;0;0;621.2;607.64;587.8;
0.2887528831;1;0;0;0;0;0;0;0;0;621.39;607.73;587.8;
0.290647391;1;0;0;0;0;0;0;0;0;621.57;607.8;587.8;
0.2925235944;1;0;0;0;0;0;0;0;0;621.73;607.88;587.8;
0.2943761662;1;0;0;0;0;0;0;0;0;621.87;607.96;587.8;
0.2962029352;1;0;0;0;0;0;0;0;0;621.99;608.03;587.8;
0.2980046057;1;0;0;0;0;0;0;0;0;622.08;608.1;587.8;
0.299785115;1;0;0;0;0;0;0;0;0;622.15;608.17;587.8;
0.301549753;1;0;0;0;0;0;0;0;0;622.19;608.24;587.8;
0.3033038587;1;0;0;0;0;0;0;0;0;622.21;608.3;587.8;
0.3050522712;1;0;0;0;0;0;0;0;0;622.23;608.37;587.8;
0.3067991087;1;0;0;0;0;0;0;0;0;622.24;608.43;587.8;
0.3085487839;1;0;0;0;0;0;0;0;0;622.25;608.5;587.8;
0.3103035279;1;0;0;0;0;0;0;0;0;622.25;608.56;587.8;
0.3120643305;1;0;0;0;0;0;0;0;0;622.26;608.62;587.8;
0.3138305904;1;0;0;0;0;0;0;0;0;622.26;608.68;587.8;
0.3156010473;1;0;0;0;0;0;0;0;0;622.26;608.75;587.8;
0.3173744219;1;0;0;0;0;0;0;0;0;622.26;608.81;587.8;
0.3191484464;1;0;0;0;0;0;0;0;0;622.26;608.87;587.8;
0.3209201981;1;0;0;0;0;0;0;0;0;622.27;608.93;587.8;
0.322687421;1;0;0;0;0;0;0;0;0;622.27;608.99;587.8;
0.3244472524;1;0;0;0;0;0;0;0;0;622.28;609.04;587.8;
0.3261978499;1;0;0;0;0;0;0;0;0;622.28;609.1;587.8;
0.3279371168;1;0;0;0;0;0;0;0;0;622.29;609.16;587.8;
0.3296630381;1;0;0;0;0;0;0;0;0;622.36;609.21;587.8;
0.3313742992;1;0;0;0;0;0;0;0;0;622.43;609.26;587.8;
0.3330690627;1;0;0;0;0;0;0;0;0;622.51;609.32;587.8;
0.3347461847;1;0;0;0;0;0;0;0;0;622.59;609.37;587.8;
0.336402896;1;0;0;0;0;0;0;0;0;622.69;609.42;587.8;
0.3380369165;1;0;0;0;0;0;0;0;0;622.79;609.46;587.8;
0.3396464389;1;0;0;0;0;0;0;0;0;622.9;609.51;587.8;
0.3412306228;1;0;0;0;0;0;0;0;0;623;609.55;587.8;
0.3427889916;1;0;0;0;0;0;0;0;0;623.1;609.6;587.8;
0.3443216389;1;0;0;0;0;0;0;0;0;623.19;609.64;587.8;
0.3458284551;1;0;0;0;0;0;0;0;0;623.28;609.67;587.8;
0.3473100653;1;0;0;0;0;0;0;0;0;623.35;609.71;587.8;
0.3487664156;1;0;0;0;0;0;0;0;0;623.43;609.75;587.8;
0.3501966517;1;0;0;0;0;0;0;0;0;623.49;609.78;587.8;
0.3515982208;1;0;0;0;0;0;0;0;0;623.55;609.81;587.8;
0.352970682;1;0;0;0;0;0;0;0;0;623.61;609.84;587.8;
0.3543159657;1;0;0;0;0;0;0;0;0;623.66;609.87;587.8;
0.3556351238;1;0;0;0;0;0;0;0;0;623.71;609.9;587.8;
0.356930017;1;0;0;0;0;0;0;0;0;623.76;609.92;587.8;
0.358202022;1;0;0;0;0;0;0;0;0;623.8;609.95;587.8;
0.3594532286;1;0;0;0;0;0;0;0;0;623.84;609.97;587.8;
0.3606850899;1;0;0;0;0;0;0;0;0;623.88;609.99;587.8;
0.3618989566;1;0;0;0;0;0;0;0;0;623.92;610.01;587.8;
0.3630959388;1;0;0;0;0;0;0;0;0;623.95;610.03;587.8;
0.3642772215;1;0;0;0;0;0;0;0;0;623.98;610.05;587.8;
0.3654436327;1;0;0;0;0;0;0;0;0;624.01;610.07;587.8;
0.3665960916;1;0;0;0;0;0;0;0;0;624.04;610.09;587.8;
0.3677354652;1;0;0;0;0;0;0;0;0;624.07;610.11;587.8;
0.3688624413;1;0;0;0;0;0;0;0;0;624.09;610.12;587.8;
0.3699778017;1;0;0;0;0;0;0;0;0;624.12;610.14;587.8;
0.3710821621;1;0;0;0;0;0;0;0;0;624.15;610.15;587.8;
0.3721761087;1;0;0;0;0;0;0;0;0;624.17;610.17;587.8;
0.373260201;1;0;0;0;0;0;0;0;0;624.2;610.18;587.8;
0.3743348538;1;0;0;0;0;0;0;0;0;624.23;610.2;587.8;
0.3754005829;1;0;0;0;0;0;0;0;0;624.25;610.21;587.8;
0.3764577665;1;0;0;0;0;0;0;0;0;624.27;610.22;587.8;
0.3775067682;1;0;0;0;0;0;0;0;0;624.3;610.24;587.8;
0.3785480509;1;0;0;0;0;0;0;0;0;624.32;610.25;587.8;
0.3795819486;1;0;0;0;0;0;0;0;0;624.34;610.26;587.8;
0.3806087837;1;0;0;0;0;0;0;0;0;624.36;610.27;587.8;
0.3816287594;1;0;0;0;0;0;0;0;0;624.38;610.28;587.8;
0.3826421797;1;0;0;0;0;0;0;0;0;624.4;610.29;587.8;
0.3836493383;1;0;0;0;0;0;0;0;0;624.42;610.31;587.8;
0.3846506243;1;0;0;0;0;0;0;0;0;624.44;610.32;587.8;
0.3856461051;1;0;0;0;0;0;0;0;0;624.45;610.33;587.8;
0.3866360509;1;0;0;0;0;0;0;0;0;624.47;610.33;587.8;
0.3876207241;1;0;0;0;0;0;0;0;0;624.49;610.34;587.8;
0.3886002797;1;0;0;0;0;0;0;0;0;624.5;610.35;587.8;
0.389574869;1;0;0;0;0;0;0;0;0;624.52;610.36;587.8;
0.3905446395;1;0;0;0;0;0;0;0;0;624.54;610.37;587.8;
0.3915098318;1;0;0;0;0;0;0;0;0;624.55;610.38;587.8;
0.3924705848;1;0;0;0;0;0;0;0;0;624.56;610.39;587.8;
0.3934269385;1;0;0;0;0;0;0;0;0;624.58;610.39;587.8;
0.3943791214;1;0;0;0;0;0;0;0;0;624.59;610.4;587.8;
0.3953273564;1;0;0;0;0;0;0;0;0;624.61;610.41;587.8;
0.3962716758;1;0;0;0;0;0;0;0;0;624.62;610.41;587.8;
0.3972122035;1;0;0;0;0;0;0;0;0;624.63;610.42;587.8;
0.3981491523;1;0;0;0;0;0;0;0;0;624.64;610.43;587.8;
0.3990825489;1;0;0;0;0;0;0;0;0;624.65;610.43;587.8;
0.4000125099;1;0;0;0;0;0;0;0;0;624.66;610.44;587.8;
0.4009391496;1;0;0;0;0;0;0;0;0;624.68;610.45;587.8;
0.4018624913;1;0;0;0;0;0;0;0;0;624.69;610.45;587.8;
0.4027827346;1;0;0;0;0;0;0;0;0;624.7;610.46;587.8;
0.4036998999;1;0;0;0;0;0;0;0;0;624.71;610.46;587.8;
0.4046140944;1;0;0;0;0;0;0;0;0;624.72;610.47;587.8;
0.4055253372;1;0;0;0;0;0;0;0;0;624.72;610.47;587.8;
0.4064338188;1;0;0;0;0;0;0;0;0;624.73;610.48;587.8;
0.4073395558;1;0;0;0;0;0;0;0;0;624.74;610.48;587.8;
0.4082426494;1;0;0;0;0;0;0;0;0;624.75;610.49;587.8;
0.4091431994;1;0;0;0;0;0;0;0;0;624.76;610.49;587.8;
0.4100413037;1;0;0;0;0;0;0;0;0;624.77;610.5;587.8;
0.4109370593;1;0;0;0;0;0;0;0;0;624.78;610.5;587.8;
0.4118293141;1;0;0;0;0;0;0;0;0;624.78;610.51;587.8;
0.4127157125;1;0;0;0;0;0;0;0;0;624.79;610.51;587.8;
0.4135965728;1;0;0;0;0;0;0;0;0;624.8;610.51;587.8;
0.4144718836;1;0;0;0;0;0;0;0;0;624.81;610.52;587.8;
0.4153419506;1;0;0;0;0;0;0;0;0;624.81;610.52;587.8;
0.4162069139;1;0;0;0;0;0;0;0;0;624.82;610.53;587.8;
0.4170669096;1;0;0;0;0;0;0;0;0;624.83;610.53;587.8;
0.4179219942;1;0;0;0;0;0;0;0;0;624.83;610.53;587.8;
0.4187723739;1;0;0;0;0;0;0;0;0;624.84;610.54;587.8;
0.4196180997;1;0;0;0;0;0;0;0;0;624.84;610.54;587.8;
0.4204593696;1;0;0;0;0;0;0;0;0;624.85;610.54;587.8;
0.4212963031;1;0;0;0;0;0;0;0;0;624.85;610.55;587.8;
0.4221290166;1;0;0;0;0;0;0;0;0;624.86;610.55;587.8;
0.4229576239;1;0;0;0;0;0;0;0;0;624.86;610.55;587.8;
0.4237822358;1;0;0;0;0;0;0;0;0;624.87;610.55;587.8;
0.4246029606;1;0;0;0;0;0;0;0;0;624.88;610.56;587.8;
0.425419974;1;0;0;0;0;0;0;0;0;624.88;610.56;587.8;
0.4262333782;1;0;0;0;0;0;0;0;0;624.89;610.56;587.8;
0.427043273;1;0;0;0;0;0;0;0;0;624.89;610.56;587.8;
0.4278497563;1;0;0;0;0;0;0;0;0;624.89;610.57;587.8;
0.4286529238;1;0;0;0;0;0;0;0;0;624.9;610.57;587.8;
0.4294528692;1;0;0;0;0;0;0;0;0;624.9;610.57;587.8;
0.4302497507;1;0;0;0;0;0;0;0;0;624.91;610.57;587.8;
0.4310435915;1;0;0;0;0;0;0;0;0;624.91;610.58;587.8;
0.4318344797;1;0;0;0;0;0;0;0;0;624.92;610.58;587.8;
0.4326225019;1;0;0;0;0;0;0;0;0;624.92;610.58;587.8;
0.433407743;1;0;0;0;0;0;0;0;0;624.92;610.58;587.8;
0.4341902863;1;0;0;0;0;0;0;0;0;624.93;610.58;587.8;
0.4349702137;1;0;0;0;0;0;0;0;0;624.93;610.59;587.8;
0.4357476056;1;0;0;0;0;0;0;0;0;624.93;610.59;587.8;
0.436522541;1;0;0;0;0;0;0;0;0;624.94;610.59;587.8;
0.4372950351;1;0;0;0;0;0;0;0;0;624.94;610.59;587.8;
0.4380652272;1;0;0;0;0;0;0;0;0;624.94;610.59;587.8;
0.4388330691;1;0;0;0;0;0;0;0;0;624.95;610.59;587.8;
0.4395986974;1;0;0;0;0;0;0;0;0;624.95;610.6;587.8;
0.4403621858;1;0;0;0;0;0;0;0;0;624.95;610.6;587.8;
0.4411235459;1;0;0;0;0;0;0;0;0;624.95;610.6;587.8;
0.4418827895;1;0;0;0;0;0;0;0;0;624.96;610.6;587.8;
0.442640048;1;0;0;0;0;0;0;0;0;624.96;610.6;587.8;
0.4433953317;1;0;0;0;0;0;0;0;0;624.96;610.6;587.8;
0.4441486507;1;0;0;0;0;0;0;0;0;624.96;610.6;587.8;
0.444900015;1;0;0;0;0;0;0;0;0;624.97;610.61;587.8;
0.4456495522;1;0;0;0;0;0;0;0;0;624.97;610.61;587.8;
0.446397271;1;0;0;0;0;0;0;0;0;624.97;610.61;587.8;
0.44714318;1;0;0;0;0;0;0;0;0;624.97;610.61;587.8;
0.4478873458;1;0;0;0;0;0;0;0;0;624.98;610.61;587.8;
0.4486298342;1;0;0;0;0;0;0;0;0;624.98;610.61;587.8;
0.449370595;1;0;0;0;0;0;0;0;0;624.98;610.61;587.8;
0.4501097506;1;0;0;0;0;0;0;0;0;624.98;610.61;587.8;
0.4508473078;1;0;0;0;0;0;0;0;0;624.99;610.62;587.8;
0.4515832733;1;0;0;0;0;0;0;0;0;624.99;610.62;587.8;
0.4523177104;1;0;0;0;0;0;0;0;0;624.99;610.62;587.8;
0.4530506253;1;0;0;0;0;0;0;0;0;624.99;610.62;587.8;
0.4537820242;1;0;0;0;0;0;0;0;0;624.99;610.62;587.8;
0.4545120248;1;0;0;0;0;0;0;0;0;625;610.62;587.8;
0.4552405767;1;0;0;0;0;0;0;0;0;625;610.62;587.8;
0.4559677411;1;0;0;0;0;0;0;0;0;625;610.62;587.8;
0.456693523;1;0;0;0;0;0;0;0;0;625;610.62;587.8;
0.4574179826;1;0;0;0;0;0;0;0;0;625;610.62;587.8;
0.4581411247;1;0;0;0;0;0;0;0;0;625.01;610.63;587.8;
0.4588630084;1;0;0;0;0;0;0;0;0;625.01;610.63;587.8;
0.459583638;1;0;0;0;0;0;0;0;0;625.01;610.63;587.8;
0.460302801;1;0;0;0;0;0;0;0;0;625.01;610.63;587.8;
0.4610207193;1;0;0;0;0;0;0;0;0;625.01;610.63;587.8;
0.4617372354;1;0;0;0;0;0;0;0;0;625.01;610.63;587.8;
0.4624520868;1;0;0;0;0;0;0;0;0;625.01;610.63;587.8;
0.4631651212;1;0;0;0;0;0;0;0;0;625.02;610.63;587.8;
0.4638767722;1;0;0;0;0;0;0;0;0;625.02;610.63;587.8;
0.4645874685;1;0;0;0;0;0;0;0;0;625.02;610.63;587.8;
0.4652963684;1;0;0;0;0;0;0;0;0;625.02;610.63;587.8;
0.4660041632;1;0;0;0;0;0;0;0;0;625.02;610.63;587.8;
0.4667110658;1;0;0;0;0;0;0;0;0;625.02;610.63;587.8;
0.4674170785;1;0;0;0;0;0;0;0;0;625.02;610.64;587.8;
0.4681217863;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.4688255057;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.469528032;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.4702300408;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.4709310685;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.4716312205;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.472330653;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.4730294186;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.4737277233;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.4744256187;1;0;0;0;0;0;0;0;0;625.03;610.64;587.8;
0.4751230542;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4758200814;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4765166498;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4772128618;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4779085651;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4786039636;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4792991082;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4799942021;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4806893975;1;0;0;0;0;0;0;0;0;625.04;610.64;587.8;
0.4813846945;1;0;0;0;0;0;0;0;0;625.04;610.65;587.8;
0.4820801438;1;0;0;0;0;0;0;0;0;625.04;610.65;587.8;
0.4827757457;1;0;0;0;0;0;0;0;0;625.04;610.65;587.8;
0.4834715;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4841676107;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4848642819;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4855614636;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4862592589;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4869579766;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4876576708;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4883583442;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4890599479;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4897625883;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4904663726;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4911712002;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4918762368;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4925815872;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.493285997;1;0;0;0;0;0;0;0;0;625.05;610.65;587.8;
0.4939896768;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.49469268;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.4953948005;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.4960961957;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.4967970218;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.4974973832;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.4981973834;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.4988971773;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.4995968167;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5002964046;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5009959409;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5016954773;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5023950652;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5030947046;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5037944471;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5044942411;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5051940352;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5058938809;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5065937781;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5072937786;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5079938823;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5086940893;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5093943479;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5100947616;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.510795227;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5114957442;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5121963647;1;0;0;0;0;0;0;0;0;625.06;610.65;587.8;
0.5128970888;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5135980199;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5142991064;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5150004003;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5157019017;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5164034549;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5171052158;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5178071325;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5185092571;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5192115897;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5199140265;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5206166714;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5213193164;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5220221698;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5227250232;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5234279808;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5241310428;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5248341569;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5255373232;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5262405417;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5269437601;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5276469264;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5283500405;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5290531546;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5297562165;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5304592784;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5311623403;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.53186535;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5325682553;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5332710563;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5339738051;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5346764495;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5353790419;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.536081582;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5367840179;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5374864016;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5381887853;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5388911169;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5395933964;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5402956758;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5409979032;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5417001305;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5424023578;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5431046373;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5438069168;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5445092484;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5452116322;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5459141204;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5466166608;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5473193056;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5480220549;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5487249609;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5494280239;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5501312961;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5508347777;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
0.5515384689;1;0;0;0;0;0;0;0;0;625.06;610.66;587.8;
