time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
0.003103662322;1;0;0;0;0;0;0;0;0;501.25;501.12;500;
0.006207324643;1;0;0;0;0;0;0;0;0;502.55;502.28;500;
0.009621671304;1;0;0;0;0;0;0;0;0;503.88;503.46;500;
0.01337745263;1;0;0;0;0;0;0;0;0;505.26;504.66;500;
0.01750927826;1;0;0;0;0;0;0;0;0;506.66;505.87;500;
0.02205503906;1;0;0;0;0;0;0;0;0;508.09;507.06;500;
0.02705651523;1;0;0;0;0;0;0;0;0;509.53;508.23;500;
0.03255731142;1;0;0;0;0;0;0;0;0;510.97;509.35;500;
0.03860918919;1;0;0;0;0;0;0;0;0;512.41;510.41;500;
0.04526787289;1;0;0;0;0;0;0;0;0;513.8;511.37;500;
0.05240900067;1;0;0;0;0;0;0;0;0;515.07;512.16;500;
0.05955012845;1;0;0;0;0;0;0;0;0;516.21;512.81;500;
0.06669125623;1;0;0;0;0;0;0;0;0;517.25;513.34;500;
0.07383238401;1;0;0;0;0;0;0;0;0;518.2;513.75;500;
0.08097351179;1;0;0;0;0;0;0;0;0;519.07;514.07;500;
0.08811463957;1;0;0;0;0;0;0;0;0;519.87;514.3;500;
0.09525576736;1;0;0;0;0;0;0;0;0;520.6;514.46;500;
0.1023968951;1;0;0;0;0;0;0;0;0;521.27;514.55;500;
0.1095380229;1;0;0;0;0;0;0;0;0;521.86;514.58;500;
0.1166791507;1;0;0;0;0;0;0;0;0;522.4;514.56;500;
0.1238202785;1;0;0;0;0;0;0;0;0;522.87;514.49;500;
0.1309614063;1;0;0;0;0;0;0;0;0;523.29;514.39;500;
0.138102534;1;0;0;0;0;0;0;0;0;523.65;514.25;500;
0.1452436618;1;0;0;0;0;0;0;0;0;523.96;514.08;500;
0.1523847896;1;0;0;0;0;0;0;0;0;524.21;513.89;500;
0.1595259174;1;0;0;0;0;0;0;0;0;524.4;513.68;500;
0.1666670452;1;0;0;0;0;0;0;0;0;524.54;513.45;500;
0.173808173;1;0;0;0;0;0;0;0;0;524.63;513.21;500;
0.1809493007;1;0;0;0;0;0;0;0;0;524.66;512.96;500;
0.1880904285;1;0;0;0;0;0;0;0;0;524.65;512.7;500;
0.1952315563;1;0;0;0;0;0;0;0;0;524.58;512.43;500;
0.2023726841;1;0;0;0;0;0;0;0;0;524.48;512.16;500;
0.2095138119;1;0;0;0;0;0;0;0;0;524.33;511.89;500;
0.2166549396;1;0;0;0;0;0;0;0;0;524.14;511.62;500;
0.2237960674;1;0;0;0;0;0;0;0;0;523.91;511.36;500;
0.2309371952;1;0;0;0;0;0;0;0;0;523.65;511.09;500;
0.238078323;1;0;0;0;0;0;0;0;0;523.37;510.83;500;
0.2452194508;1;0;0;0;0;0;0;0;0;523.06;510.58;500;
0.2523605785;1;0;0;0;0;0;0;0;0;522.73;510.33;500;
0.2595017063;1;0;0;0;0;0;0;0;0;522.38;510.09;500;
0.2666428341;1;0;0;0;0;0;0;0;0;522.02;509.86;500;
0.2737839619;1;0;0;0;0;0;0;0;0;521.65;509.63;500;
0.2809250897;1;0;0;0;0;0;0;0;0;521.27;509.42;500;
0.2880662175;1;0;0;0;0;0;0;0;0;520.89;509.21;500;
0.2952073452;1;0;0;0;0;0;0;0;0;520.5;509.01;500;
0.302348473;1;0;0;0;0;0;0;0;0;520.12;508.82;500;
0.3094896008;1;0;0;0;0;0;0;0;0;519.74;508.64;500;
0.3166307286;1;0;0;0;0;0;0;0;0;519.36;508.47;500;
0.3237718564;1;0;0;0;0;0;0;0;0;518.99;508.31;500;
0.3309129841;1;0;0;0;0;0;0;0;0;518.63;508.15;500;
0.3380541119;1;0;0;0;0;0;0;0;0;518.28;508;500;
0.3451952397;1;0;0;0;0;0;0;0;0;517.94;507.86;500;
0.3523363675;1;0;0;0;0;0;0;0;0;517.61;507.73;500;
0.3594774953;1;0;0;0;0;0;0;0;0;517.28;507.61;500;
0.366618623;1;0;0;0;0;0;0;0;0;516.98;507.49;500;
0.3737597508;1;0;0;0;0;0;0;0;0;516.68;507.38;500;
0.3809008786;1;0;0;0;0;0;0;0;0;516.39;507.28;500;
0.3880420064;1;0;0;0;0;0;0;0;0;516.12;507.18;500;
0.3951831342;1;0;0;0;0;0;0;0;0;515.86;507.09;500;
0.402324262;1;0;0;0;0;0;0;0;0;515.61;507;500;
0.4094653897;1;0;0;0;0;0;0;0;0;515.38;506.92;500;
0.4166065175;1;0;0;0;0;0;0;0;0;515.15;506.85;500;
0.4237476453;1;0;0;0;0;0;0;0;0;514.94;506.78;500;
0.4308887731;1;0;0;0;0;0;0;0;0;514.73;506.71;500;
0.4380299009;1;0;0;0;0;0;0;0;0;514.54;506.65;500;
0.4451710286;1;0;0;0;0;0;0;0;0;514.36;506.59;500;
0.4523121564;1;0;0;0;0;0;0;0;0;514.18;506.54;500;
0.4594532842;1;0;0;0;0;0;0;0;0;514.02;506.48;500;
0.466594412;1;0;0;0;0;0;0;0;0;513.87;506.44;500;
0.4737355398;1;0;0;0;0;0;0;0;0;513.72;506.39;500;
0.4808766675;1;0;0;0;0;0;0;0;0;513.58;506.35;500;
0.4880177953;1;0;0;0;0;0;0;0;0;513.45;506.31;500;
0.4951589231;1;0;0;0;0;0;0;0;0;513.33;506.28;500;
0.5023000509;1;0;0;0;0;0;0;0;0;513.22;506.24;500;
0.5094411787;1;0;0;0;0;0;0;0;0;513.11;506.21;500;
0.5165823065;1;0;0;0;0;0;0;0;0;513.01;506.18;500;
0.5237234342;1;0;0;0;0;0;0;0;0;512.91;506.15;500;
0.530864562;1;0;0;0;0;0;0;0;0;512.82;506.13;500;
0.5380056898;1;0;0;0;0;0;0;0;0;512.74;506.1;500;
0.5451468176;1;0;0;0;0;0;0;0;0;512.66;506.08;500;
0.5522879454;1;0;0;0;0;0;0;0;0;512.58;506.06;500;
0.5594290731;1;0;0;0;0;0;0;0;0;512.51;506.04;500;
0.5665702009;1;0;0;0;0;0;0;0;0;512.45;506.02;500;
0.5737113287;1;0;0;0;0;0;0;0;0;512.39;506.01;500;
0.5808524565;1;0;0;0;0;0;0;0;0;512.33;505.99;500;
0.5879935843;1;0;0;0;0;0;0;0;0;512.28;505.98;500;
0.595134712;1;0;0;0;0;0;0;0;0;512.23;505.96;500;
0.6022758398;1;0;0;0;0;0;0;0;0;512.18;505.95;500;
0.6094169676;1;0;0;0;0;0;0;0;0;512.14;505.94;500;
0.6165580954;1;0;0;0;0;0;0;0;0;512.09;505.93;500;
0.6236992232;1;0;0;0;0;0;0;0;0;512.06;505.92;500;
0.630840351;1;0;0;0;0;0;0;0;0;512.02;505.91;500;
0.6379814787;1;0;0;0;0;0;0;0;0;511.99;505.9;500;
0.6451226065;1;0;0;0;0;0;0;0;0;511.95;505.89;500;
0.6522637343;1;0;0;0;0;0;0;0;0;511.92;505.89;500;
0.6594048621;1;0;0;0;0;0;0;0;0;511.9;505.88;500;
0.6665459899;1;0;0;0;0;0;0;0;0;511.87;505.87;500;
0.6736871176;1;0;0;0;0;0;0;0;0;511.85;505.87;500;
0.6808282454;1;0;0;0;0;0;0;0;0;511.83;505.86;500;
0.6879693732;1;0;0;0;0;0;0;0;0;511.8;505.86;500;
0.695110501;1;0;0;0;0;0;0;0;0;511.79;505.85;500;
0.7022516288;1;0;0;0;0;0;0;0;0;511.77;505.85;500;
0.7093927565;1;0;0;0;0;0;0;0;0;511.75;505.84;500;
0.7165338843;1;0;0;0;0;0;0;0;0;511.73;505.84;500;
0.7236750121;1;0;0;0;0;0;0;0;0;511.72;505.83;500;
0.7308161399;1;0;0;0;0;0;0;0;0;511.71;505.83;500;
0.7379572677;1;0;0;0;0;0;0;0;0;511.69;505.83;500;
0.7450983955;1;0;0;0;0;0;0;0;0;511.68;505.83;500;
0.7522395232;1;0;0;0;0;0;0;0;0;511.67;505.82;500;
0.759380651;1;0;0;0;0;0;0;0;0;511.66;505.82;500;
0.7665217788;1;0;0;0;0;0;0;0;0;511.65;505.82;500;
0.7736629066;1;0;0;0;0;0;0;0;0;511.64;505.82;500;
0.7808040344;1;0;0;0;0;0;0;0;0;511.63;505.81;500;
0.7879451621;1;0;0;0;0;0;0;0;0;511.63;505.81;500;
0.7950862899;1;0;0;0;0;0;0;0;0;511.62;505.81;500;
0.8022274177;1;0;0;0;0;0;0;0;0;511.61;505.81;500;
0.8093685455;1;0;0;0;0;0;0;0;0;511.61;505.81;500;
0.8165096733;1;0;0;0;0;0;0;0;0;511.6;505.81;500;
0.823650801;1;0;0;0;0;0;0;0;0;511.59;505.81;500;
0.8307919288;1;0;0;0;0;0;0;0;0;511.59;505.8;500;
0.8379330566;1;0;0;0;0;0;0;0;0;511.58;505.8;500;
0.8450741844;1;0;0;0;0;0;0;0;0;511.58;505.8;500;
0.8522153122;1;0;0;0;0;0;0;0;0;511.58;505.8;500;
0.85935644;1;0;0;0;0;0;0;0;0;511.57;505.8;500;
0.8664975677;1;0;0;0;0;0;0;0;0;511.57;505.8;500;
0.8736386955;1;0;0;0;0;0;0;0;0;511.57;505.8;500;
0.8807798233;1;0;0;0;0;0;0;0;0;511.56;505.8;500;
0.8879209511;1;0;0;0;0;0;0;0;0;511.56;505.8;500;
0.8950620789;1;0;0;0;0;0;0;0;0;511.56;505.8;500;
0.9022032066;1;0;0;0;0;0;0;0;0;511.56;505.8;500;
0.9093443344;1;0;0;0;0;0;0;0;0;511.55;505.8;500;
0.9164854622;1;0;0;0;0;0;0;0;0;511.55;505.8;500;
0.92362659;1;0;0;0;0;0;0;0;0;511.55;505.8;500;
0.9307677178;1;0;0;0;0;0;0;0;0;511.55;505.79;500;
0.9379088455;1;0;0;0;0;0;0;0;0;511.55;505.79;500;
0.9450499733;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
0.9521911011;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
0.9593322289;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
0.9664733567;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
0.9736144845;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
0.9807556122;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
0.98789674;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
0.9950378678;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
1.002178996;1;0;0;0;0;0;0;0;0;511.54;505.79;500;
1.009320123;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.016461251;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.023602379;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.030743507;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.037884634;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.045025762;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.05216689;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.059308018;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.066449146;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.073590273;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.080731401;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.087872529;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.095013657;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.102154785;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.109295912;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.11643704;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.123578168;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.130719296;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.137860423;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.145001551;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.152142679;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.159283807;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.166424935;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.173566062;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.18070719;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.187848318;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.194989446;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.202130573;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.209271701;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.216412829;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.223553957;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.230695085;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.237836212;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.24497734;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.252118468;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.259259596;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.266400723;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.273541851;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.280682979;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.287824107;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.294965235;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.302106362;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.30924749;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.316388618;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.323529746;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.330670874;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.337812001;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.344953129;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.352094257;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.359235385;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.366376512;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.37351764;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.380658768;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.387799896;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.394941024;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.402082151;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.409223279;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.416364407;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.423505535;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.430646662;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.43778779;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.444928918;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.452070046;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.459211174;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.466352301;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.473493429;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.480634557;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.487775685;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.494916812;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.50205794;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.509199068;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.516340196;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.523481324;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.530622451;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.537763579;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.544904707;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.552045835;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.559186963;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.56632809;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.573469218;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.580610346;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.587751474;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.594892601;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.602033729;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.609174857;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.616315985;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.623457113;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.63059824;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.637739368;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.644880496;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.652021624;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.659162751;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.666303879;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.673445007;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.680586135;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.687727263;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.69486839;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.702009518;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.709150646;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.716291774;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.723432901;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.730574029;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.737715157;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.744856285;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.751997413;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.75913854;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.766279668;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.773420796;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.780561924;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.787703052;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.794844179;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.801985307;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.809126435;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.816267563;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.82340869;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.830549818;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.837690946;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.844832074;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.851973202;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.859114329;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.866255457;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.873396585;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.880537713;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.88767884;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.894819968;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.901961096;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.909102224;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.916243352;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.923384479;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.930525607;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.937666735;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.944807863;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.95194899;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.959090118;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.966231246;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.973372374;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.980513502;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.987654629;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
1.994795757;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.001936885;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.009078013;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.016219141;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.023360268;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.030501396;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.037642524;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.044783652;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.051924779;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.059065907;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.066207035;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.073348163;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.080489291;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.087630418;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.094771546;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.101912674;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.109053802;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.116194929;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.123336057;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.130477185;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.137618313;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.144759441;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.151900568;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.159041696;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.166182824;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.173323952;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.180465079;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.187606207;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.194747335;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.201888463;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.209029591;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.216170718;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.223311846;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.230452974;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.237594102;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.24473523;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.251876357;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.259017485;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.266158613;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.273299741;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.280440868;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.287581996;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.294723124;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.301864252;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.30900538;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.316146507;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.323287635;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.330428763;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.337569891;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.344711018;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.351852146;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.358993274;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.366134402;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.37327553;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.380416657;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.387557785;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.394698913;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.401840041;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.408981168;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.416122296;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.423263424;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.430404552;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.43754568;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.444686807;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.451827935;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.458969063;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.466110191;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
2.473251319;1;0;0;0;0;0;0;0;0;511.53;505.79;500;
